"2018-06-08T09:40:32.830Z","6031","{""answer"":""fantasierend"",""gender"":""F"",""image"":""RMET_Face06.png"",""id"":""Face06"",""options"":[""schockiert"",""fantasierend"",""ungeduldig"",""wachsam""]}","3","0","Weiblich","19",NULL,NULL
"2018-06-08T09:40:32.830Z","5591","{""answer"":""angespannt"",""gender"":""M"",""image"":""RMET_Face07.png"",""id"":""Face07"",""options"":[""entschuldigend"",""freundlich"",""angespannt"",""entt&aumluscht""]}","2","1","Weiblich","19",NULL,NULL
"2018-06-08T09:40:32.830Z","5567","{""answer"":""niedergeschlagen"",""gender"":""M"",""image"":""RMET_Face08.png"",""id"":""Face08"",""options"":[""niedergeschlagen"",""befreit"",""sch&uumlchtern"",""aufgeregt""]}","0","1","Weiblich","19",NULL,NULL
"2018-06-08T09:40:32.830Z","6215","{""answer"":""voreingenommen"",""gender"":""F"",""image"":""RMET_Face09.png"",""id"":""Face09"",""options"":[""ver&aumlrgert"",""feindlich"",""schockiert"",""voreingenommen""]}","2","0","Weiblich","19",NULL,NULL
"2018-06-08T09:40:32.830Z","5111","{""answer"":""vorsichtig"",""gender"":""M"",""image"":""RMET_Face10.png"",""id"":""Face10"",""options"":[""vorstichtig"",""beharrlich"",""gelangweilt"",""schockiert""]}","2","0","Weiblich","19",NULL,NULL
"2018-06-08T09:40:32.830Z","9134","{""answer"":""bereuend"",""gender"":""M"",""image"":""RMET_Face11.png"",""id"":""Face11"",""options"":[""erschrocken"",""am&uumlsiert"",""bereuend"",""flirtend""]}","2","1","Weiblich","19",NULL,NULL
"2018-06-08T09:40:32.830Z","6796","{""answer"":""skeptisch"",""gender"":""M"",""image"":""RMET_Face12.png"",""id"":""Face12"",""options"":[""gleichg&uumlltig"",""verlegen"",""skeptisch"",""niedergeschlagen""]}","2","1","Weiblich","19",NULL,NULL
"2018-06-08T09:40:32.830Z","7123","{""answer"":""antizipierend"",""gender"":""M"",""image"":""RMET_Face13.png"",""id"":""Face13"",""options"":[""entschlossen"",""antizipierend"",""drohend"",""sch&uumlchtern""]}","1","1","Weiblich","19",NULL,NULL
"2018-06-08T09:40:32.830Z","4182","{""answer"":""anschuldigend"",""gender"":""M"",""image"":""RMET_Face14.png"",""id"":""Face14"",""options"":[""irritiert"",""enttaeuscht"",""depressiv"",""anklagend""]}","3","0","Weiblich","19",NULL,NULL
"2018-06-08T09:40:32.830Z","5959","{""answer"":""kontemplativ"",""gender"":""F"",""image"":""RMET_Face15.png"",""id"":""Face15"",""options"":[""kontemplativ"",""zerstreut"",""ermutigend"",""am&uumlsiert""]}","0","1","Weiblich","19",NULL,NULL
"2018-06-08T09:40:32.830Z","3119","{""answer"":""gedankenreich"",""gender"":""M"",""image"":""RMET_Face16.png"",""id"":""Face16"",""options"":[""irritiert"",""gedankenreich"",""ermutigend"",""sympathisch""]}","1","1","Weiblich","19",NULL,NULL
"2018-06-08T09:40:32.830Z","3063","{""answer"":""zweifelnd"",""gender"":""F"",""image"":""RMET_Face17.png"",""id"":""Face17"",""options"":[""zweifelnd"",""liebevoll"",""verspielt"",""schockiert""]}","2","0","Weiblich","19",NULL,NULL
"2018-06-08T09:40:32.830Z","3639","{""answer"":""entschlossen"",""gender"":""F"",""image"":""RMET_Face18.png"",""id"":""Face18"",""options"":[""entschlossen"",""am&uumlsiert"",""schockiert"",""gelangweilt""]}","0","1","Weiblich","19",NULL,NULL
"2018-06-08T09:40:32.830Z","4351","{""answer"":""unsicher"",""gender"":""F"",""image"":""RMET_Face19.png"",""id"":""Face19"",""options"":[""arrogant"",""dankbar"",""sarkastisch"",""unsicher""]}","3","1","Weiblich","19",NULL,NULL
"2018-06-08T09:40:32.830Z","4311","{""answer"":""freundlich"",""gender"":""M"",""image"":""RMET_Face20.png"",""id"":""Face20"",""options"":[""dominant"",""freundlich"",""schuldig"",""erschrocken""]}","1","1","Weiblich","19",NULL,NULL
"2018-06-08T09:40:32.830Z","4990","{""answer"":""fantasierend"",""gender"":""F"",""image"":""RMET_Face21.png"",""id"":""Face21"",""options"":[""verlegen"",""fantasierend"",""verwirrt"",""panisch""]}","1","1","Weiblich","19",NULL,NULL
"2018-06-08T09:40:32.830Z","5343","{""answer"":""voreingenommen"",""gender"":""F"",""image"":""RMET_Face22.png"",""id"":""Face22"",""options"":[""voreingenommen"",""dankbar"",""beharrlich"",""bittend""]}","2","0","Weiblich","19",NULL,NULL
"2018-06-08T09:40:32.830Z","7038","{""answer"":""herausfordernd"",""gender"":""M"",""image"":""RMET_Face23.png"",""id"":""Face23"",""options"":[""zufrieden"",""entschuldigend"",""herausfordernd"",""neugierig""]}","2","1","Weiblich","19",NULL,NULL
"2018-06-08T09:40:32.830Z","2830","{""answer"":""nachdenklich"",""gender"":""M"",""image"":""RMET_Face24.png"",""id"":""Face24"",""options"":[""nachdenklich"",""irritiert"",""aufgeregt"",""feindlich""]}","0","1","Weiblich","19",NULL,NULL
"2018-06-08T09:40:32.830Z","4535","{""answer"":""interessiert"",""gender"":""F"",""image"":""RMET_Face25.png"",""id"":""Face25"",""options"":[""panisch"",""ungl&aumlubig"",""niedergeschlagen"",""interessiert""]}","3","1","Weiblich","19",NULL,NULL
"2018-06-08T09:40:32.830Z","4711","{""answer"":""feindlich"",""gender"":""M"",""image"":""RMET_Face26.png"",""id"":""Face26"",""options"":[""besorgt"",""sch&uumlchtern"",""feindlich"",""&aumlngstlich""]}","2","1","Weiblich","19",NULL,NULL
"2018-06-08T09:40:32.830Z","4477","{""answer"":""vorsichtig"",""gender"":""F"",""image"":""RMET_Face27.png"",""id"":""Face27"",""options"":[""scherzend"",""vorsichtig"",""arrogant"",""ermutigend""]}","2","0","Weiblich","19",NULL,NULL
"2018-06-08T09:40:32.830Z","5542","{""answer"":""interessiert"",""gender"":""F"",""image"":""RMET_Face28.png"",""id"":""Face28"",""options"":[""interessiert"",""scherzend"",""liebevoll"",""zufrieden""]}","0","1","Weiblich","19",NULL,NULL
"2018-06-08T09:40:32.830Z","3831","{""answer"":""nachdenklich"",""gender"":""F"",""image"":""RMET_Face29.png"",""id"":""Face29"",""options"":[""ungeduldig"",""erschrocken"",""irritiert"",""nachdenklich""]}","3","1","Weiblich","19",NULL,NULL
"2018-06-08T09:40:32.830Z","2839","{""answer"":""flirtend"",""gender"":""F"",""image"":""RMET_Face30.png"",""id"":""Face30"",""options"":[""dankbar"",""flirtend"",""feindlich"",""entt&aumluscht""]}","1","1","Weiblich","19",NULL,NULL
"2018-06-08T09:40:32.830Z","5413","{""answer"":""ueberzeugt"",""gender"":""F"",""image"":""RMET_Face31.png"",""id"":""Face31"",""options"":[""besch&aumlmt"",""ueberzeugt"",""scherzhaft"",""entmutigt""]}","1","1","Weiblich","19",NULL,NULL
"2018-06-08T09:40:32.830Z","3175","{""answer"":""ernst"",""gender"":""M"",""image"":""RMET_Face32.png"",""id"":""Face32"",""options"":[""ernst"",""besch&aumlmt"",""verbl&uumlfft"",""besorgt""]}","0","1","Weiblich","19",NULL,NULL
"2018-06-08T09:40:32.830Z","4487","{""answer"":""besorgt"",""gender"":""M"",""image"":""RMET_Face33.png"",""id"":""Face33"",""options"":[""verlegen"",""schuldig"",""fantasierend"",""besorgt""]}","3","1","Weiblich","19",NULL,NULL
"2018-06-08T09:40:32.830Z","4855","{""answer"":""misstrauisch"",""gender"":""F"",""image"":""RMET_Face34.png"",""id"":""Face34"",""options"":[""bestuerzt"",""verwirrt"",""misstrauisch"",""erschrocken""]}","2","1","Weiblich","19",NULL,NULL
"2018-06-08T09:40:32.830Z","3647","{""answer"":""nervoes"",""gender"":""F"",""image"":""RMET_Face35.png"",""id"":""Face35"",""options"":[""ratlos"",""nervoes"",""beharrlich"",""kontemplativ""]}","1","1","Weiblich","19",NULL,NULL
"2018-06-08T09:40:32.830Z","4183","{""answer"":""misstrauisch"",""gender"":""M"",""image"":""RMET_Face36.png"",""id"":""Face36"",""options"":[""besch&aumlmt"",""nervoes"",""misstrauisch"",""zoegernd""]}","3","0","Weiblich","19",NULL,NULL
"2018-06-20T14:59:48.652Z","3110",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2018-06-20T14:59:48.652Z","3556",NULL,NULL,NULL,NULL,"11",NULL,NULL
"2018-06-20T14:59:48.652Z","1445",NULL,NULL,NULL,"Weiblich","11",NULL,NULL
"2018-06-20T15:00:01.422Z","7762","<p>Willkommen zum letzten Teil dieser Sitzung.</p><p>Bitte sehe dir die folgenden 36 Bilder von Augenpaaren nacheinander an.</p><p> Bitte entscheide dich, welcher der vier aufgefuehrten Begriffe am besten beschreibt was die abgebildete Person denkt, fuehlt oder ausdrueckt</p><p>Klicke dann auf den entsprechenden Button. Wenn du den Eindruck hast, dass mehr als ein Begriff zutrifft, entscheide dich bitte trotzdem nur fuer einen.</p><p>Bevor du eine Entscheidung triffst stelle bitte sicher, dass du alle vier Begriffe gelesen hast.<p> Du sollst versuchen, die Aufgabe so schnell wie moeglich zu bearbeiten, eine Zeitbegrenzung besteht aber nicht.</p><p style='color:green'> Druecke bitte die Taste 'J' um zu beginnen.</p>",NULL,NULL,"Weiblich","11",NULL,NULL
"2018-06-20T15:00:01.422Z","3978","{""answer"":""ver&aumlngstigt"",""gender"":""M"",""image"":""RMETKids_Practice.png"",""options"":[""eifers&uumlchtig"",""ver&aumlngstigt"",""entspannt"",""geh&aumlssig""]}","1","1","Weiblich","11",NULL,NULL
"2018-06-20T15:00:01.422Z","3238","{""answer"":""nett"",""gender"":""F"",""image"":""RMETKids_Face01.png"",""options"":[""geh&aumlssig"",""&uumlberrascht"",""nett"",""b&oumlse""]}","0","0","Weiblich","11",NULL,NULL
"2018-06-20T15:00:01.422Z","2895","{""answer"":""traurig"",""gender"":""F"",""image"":""RMETKids_Face02.png"",""options"":[""unfreundlich"",""b&oumlse"",""&uumlberrascht"",""traurig""]}","3","1","Weiblich","11",NULL,NULL
"2018-06-20T15:00:01.422Z","3647","{""answer"":""freundlich"",""gender"":""M"",""image"":""RMETKids_Face03.png"",""options"":[""freundlich"",""traurig"",""&uumlberrascht"",""besorgt""]}","3","0","Weiblich","11",NULL,NULL
"2018-06-20T15:00:01.422Z","4407","{""answer"":""verstimmt"",""gender"":""M"",""image"":""RMETKids_Face04.png"",""options"":[""entspannt"",""verstimmt"",""&uumlberrascht"",""aufgeregt""]}","1","1","Weiblich","11",NULL,NULL
"2018-06-20T15:00:01.422Z","3775","{""answer"":""beeinflussend"",""gender"":""M"",""image"":""RMETKids_Face05.png"",""options"":[""mitf&uumlhlend"",""beeinflussend"",""scherzend"",""entspannt""]}","1","1","Weiblich","11",NULL,NULL
"2018-06-20T15:00:01.422Z","5686","{""answer"":""besorgt"",""gender"":""M"",""image"":""RMETKids_Face06.png"",""options"":[""geh&aumlssig"",""unfreundlich"",""besorgt"",""gelangweilt""]}","2","1","Weiblich","11",NULL,NULL
"2018-06-20T15:00:01.422Z","3590","{""answer"":""interessiert"",""gender"":""M"",""image"":""RMETKids_Face07.png"",""options"":[""mitf&uumlhlend"",""gelangweilt"",""interessiert"",""scherzend""]}","2","1","Weiblich","11",NULL,NULL
"2018-06-20T15:00:01.422Z","2207","{""answer"":""zur&uumlckdenkend"",""gender"":""M"",""image"":""RMETKids_Face08.png"",""options"":[""zur&uumlckdenkend"",""fr&oumlhlich"",""freundlich"",""zornig""]}","1","0","Weiblich","11",NULL,NULL
"2018-06-20T15:00:01.422Z","4959","{""answer"":""nachdenklich"",""gender"":""F"",""image"":""RMETKids_Face09.png"",""options"":[""ver&aumlrgert"",""geh&aumlssig"",""&uumlberrascht"",""nachdenklich""]}","3","1","Weiblich","11",NULL,NULL
"2018-06-20T15:00:01.422Z","2263","{""answer"":""ungl&aumlubig"",""gender"":""M"",""image"":""RMETKids_Face10.png"",""options"":[""nett"",""sch&uumlchtern"",""ungl&aumlubig"",""traurig""]}","0","0","Weiblich","11",NULL,NULL
"2018-06-20T15:00:01.422Z","4397","{""answer"":""hoffnungsvoll"",""gender"":""M"",""image"":""RMETKids_Face11.png"",""options"":[""herrisch"",""hoffnungsvoll"",""zornig"",""angeekelt""]}","0","0","Weiblich","11",NULL,NULL
"2018-06-20T15:00:01.422Z","3447","{""answer"":""ernst"",""gender"":""M"",""image"":""RMETKids_Face12.png"",""options"":[""verwirrt"",""scherzend"",""traurig"",""ernst""]}","3","1","Weiblich","11",NULL,NULL
"2018-06-20T15:00:01.422Z","2663","{""answer"":""nachdenklich"",""gender"":""F"",""image"":""RMETKids_Face13.png"",""options"":[""nachdenklich"",""aufgeregt"",""verstimmt"",""fr&oumlhlich""]}","3","0","Weiblich","11",NULL,NULL
"2018-06-20T15:00:01.422Z","1807","{""answer"":""nachdenklich"",""gender"":""M"",""image"":""RMETKids_Face14.png"",""options"":[""fr&oumlhlich"",""nachdenklich"",""aufgeregt"",""nett""]}","1","1","Weiblich","11",NULL,NULL
"2018-06-20T15:00:01.422Z","5743","{""answer"":""ungl&aumlubig"",""gender"":""F"",""image"":""RMETKids_Face15.png"",""options"":[""ungl&aumlubig"",""freundlich"",""verspielt"",""entspannt""]}","3","0","Weiblich","11",NULL,NULL
"2018-06-20T15:00:01.422Z","4190","{""answer"":""bestimmt"",""gender"":""F"",""image"":""RMETKids_Face16.png"",""options"":[""bestimmt"",""scherzend"",""&uumlberrascht"",""gelangweilt""]}","0","1","Weiblich","11",NULL,NULL
"2018-06-20T15:00:01.422Z","1533","{""answer"":""unsicher"",""gender"":""F"",""image"":""RMETKids_Face17.png"",""options"":[""ver&aumlrgert"",""freundlich"",""unfreundlich"",""unsicher""]}","3","1","Weiblich","11",NULL,NULL
"2018-06-20T15:00:01.422Z","1798","{""answer"":""trauernd"",""gender"":""M"",""image"":""RMETKids_Face18.png"",""options"":[""trauernd"",""ver&aumlrgert"",""herrisch"",""freundlich""]}","0","1","Weiblich","11",NULL,NULL
"2018-06-20T15:00:01.422Z","2759","{""answer"":""interessiert"",""gender"":""F"",""image"":""RMETKids_Face19.png"",""options"":[""ver&aumlrgert"",""tagtr&aumlmend"",""traurig"",""interessiert""]}","1","0","Weiblich","11",NULL,NULL
"2018-06-20T15:00:01.422Z","2231","{""answer"":""unerfreut"",""gender"":""M"",""image"":""RMETKids_Face20.png"",""options"":[""nett"",""&uumlberrascht"",""unerfreut"",""aufgeregt""]}","2","1","Weiblich","11",NULL,NULL
"2018-06-20T15:00:01.422Z","4055","{""answer"":""interessiert"",""gender"":""F"",""image"":""RMETKids_Face21.png"",""options"":[""interessiert"",""scherzend"",""entspannt"",""fr&aumlhlich""]}","0","1","Weiblich","11",NULL,NULL
"2018-06-20T15:00:01.422Z","2855","{""answer"":""nachdenklich"",""gender"":""F"",""image"":""RMETKids_Face22.png"",""options"":[""verspielt"",""nett"",""&uumlberrascht"",""nachdenklich""]}","2","0","Weiblich","11",NULL,NULL
"2018-06-20T15:00:01.422Z","3519","{""answer"":""&uumlberzeugt"",""gender"":""F"",""image"":""RMETKids_Face23.png"",""options"":[""&uumlberrascht"",""&uumlberzeugt"",""scherzend"",""fr&aumlhlich""]}","1","1","Weiblich","11",NULL,NULL
"2018-06-20T15:00:01.422Z","2855","{""answer"":""ernst"",""gender"":""M"",""image"":""RMETKids_Face24.png"",""options"":[""ernst"",""besch&aumlmt"",""verwirrt"",""&uumlberrascht""]}","2","0","Weiblich","11",NULL,NULL
"2018-06-20T15:00:01.422Z","3247","{""answer"":""besorgt"",""gender"":""M"",""image"":""RMETKids_Face25.png"",""options"":[""sch&uumlchtern"",""schuldig"",""tagtr&aumlmend"",""besorgt""]}","2","0","Weiblich","11",NULL,NULL
"2018-06-20T15:00:01.422Z","4046","{""answer"":""nerv&aumls"",""gender"":""F"",""image"":""RMETKids_Face26.png"",""options"":[""scherzend"",""entspannt"",""nerv&oumls"",""bedauernd""]}","0","0","Weiblich","11",NULL,NULL
"2018-06-20T15:00:01.422Z","2575","{""answer"":""ungl&aumlubig"",""gender"":""M"",""image"":""RMETKids_Face27.png"",""options"":[""besch&aumlmt"",""aufgeregt"",""ungl&aumlubig"",""erfreut""]}","3","0","Weiblich","11",NULL,NULL
"2018-06-20T15:00:01.422Z","2527","{""answer"":""fr&oumlhlich"",""gender"":""M"",""image"":""RMETKids_Face28.png"",""options"":[""angeekelt"",""geh&aumlssig"",""fr&oumlhlich"",""gelangweilt""]}","2","1","Weiblich","11",NULL,NULL
"2018-06-20T15:03:30.241Z","5009",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2018-06-20T15:03:30.241Z","3061",NULL,NULL,NULL,NULL,"11",NULL,NULL
"2018-06-20T15:03:30.241Z","1861",NULL,NULL,NULL,"Weiblich","11",NULL,NULL
"2018-06-20T15:03:43.667Z","8499","<p>Willkommen zum letzten Teil dieser Sitzung.</p><p>Bitte sehe dir die folgenden 36 Bilder von Augenpaaren nacheinander an.</p><p> Bitte entscheide dich, welcher der vier aufgefuehrten Begriffe am besten beschreibt was die abgebildete Person denkt, fuehlt oder ausdrueckt</p><p>Klicke dann auf den entsprechenden Button. Wenn du den Eindruck hast, dass mehr als ein Begriff zutrifft, entscheide dich bitte trotzdem nur fuer einen.</p><p>Bevor du eine Entscheidung triffst stelle bitte sicher, dass du alle vier Begriffe gelesen hast.<p> Du sollst versuchen, die Aufgabe so schnell wie moeglich zu bearbeiten, eine Zeitbegrenzung besteht aber nicht.</p><p style='color:green'> Druecke bitte die Taste 'J' um zu beginnen.</p>",NULL,NULL,"Weiblich","11",NULL,NULL
"2018-06-20T15:04:15.343Z","6147",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2018-06-20T15:04:15.343Z","2052",NULL,NULL,NULL,NULL,"11",NULL,NULL
"2018-06-20T15:04:15.343Z","1789",NULL,NULL,NULL,"Weiblich","11",NULL,NULL
"2018-06-20T15:04:24.913Z","5722","<p>Willkommen zum letzten Teil dieser Sitzung.</p><p>Bitte sehe dir die folgenden 36 Bilder von Augenpaaren nacheinander an.</p><p> Bitte entscheide dich, welcher der vier aufgefuehrten Begriffe am besten beschreibt was die abgebildete Person denkt, fuehlt oder ausdrueckt</p><p>Klicke dann auf den entsprechenden Button. Wenn du den Eindruck hast, dass mehr als ein Begriff zutrifft, entscheide dich bitte trotzdem nur fuer einen.</p><p>Bevor du eine Entscheidung triffst stelle bitte sicher, dass du alle vier Begriffe gelesen hast.<p> Du sollst versuchen, die Aufgabe so schnell wie moeglich zu bearbeiten, eine Zeitbegrenzung besteht aber nicht.</p><p style='color:green'> Druecke bitte die Taste 'J' um zu beginnen.</p>",NULL,NULL,"Weiblich","11",NULL,NULL
"2018-06-20T15:04:24.913Z","8011","{""answer"":""ver&aumlngstigt"",""gender"":""M"",""image"":""RMETKids_Practice.png"",""options"":[""eifers&uumlchtig"",""ver&aumlngstigt"",""entspannt"",""geh&aumlssig""]}","1","1","Weiblich","11",NULL,NULL
"2018-06-20T15:04:24.913Z","3262","{""answer"":""nett"",""gender"":""F"",""image"":""RMETKids_Face01.png"",""options"":[""geh&aumlssig"",""&uumlberrascht"",""nett"",""b&oumlse""]}","0","0","Weiblich","11",NULL,NULL
"2018-06-20T15:04:24.913Z","3438","{""answer"":""traurig"",""gender"":""F"",""image"":""RMETKids_Face02.png"",""options"":[""unfreundlich"",""b&oumlse"",""&uumlberrascht"",""traurig""]}","3","1","Weiblich","11",NULL,NULL
"2018-06-20T15:04:24.913Z","5943","{""answer"":""freundlich"",""gender"":""M"",""image"":""RMETKids_Face03.png"",""options"":[""freundlich"",""traurig"",""&uumlberrascht"",""besorgt""]}","3","0","Weiblich","11",NULL,NULL
"2018-06-20T15:04:24.913Z","4703","{""answer"":""verstimmt"",""gender"":""M"",""image"":""RMETKids_Face04.png"",""options"":[""entspannt"",""verstimmt"",""&uumlberrascht"",""aufgeregt""]}","1","1","Weiblich","11",NULL,NULL
"2018-06-20T15:04:24.913Z","1399","{""answer"":""beeinflussend"",""gender"":""M"",""image"":""RMETKids_Face05.png"",""options"":[""mitf&uumlhlend"",""beeinflussend"",""scherzend"",""entspannt""]}","1","1","Weiblich","11",NULL,NULL
"2018-06-20T15:04:24.913Z","11310","{""answer"":""besorgt"",""gender"":""M"",""image"":""RMETKids_Face06.png"",""options"":[""geh&aumlssig"",""unfreundlich"",""besorgt"",""gelangweilt""]}","2","1","Weiblich","11",NULL,NULL
"2018-06-20T15:04:24.913Z","2358","{""answer"":""interessiert"",""gender"":""M"",""image"":""RMETKids_Face07.png"",""options"":[""mitf&uumlhlend"",""gelangweilt"",""interessiert"",""scherzend""]}","2","1","Weiblich","11",NULL,NULL
"2018-06-20T15:04:24.913Z","2775","{""answer"":""zur&uumlckdenkend"",""gender"":""M"",""image"":""RMETKids_Face08.png"",""options"":[""zur&uumlckdenkend"",""fr&oumlhlich"",""freundlich"",""zornig""]}","0","1","Weiblich","11",NULL,NULL
"2018-06-20T15:04:24.913Z","3434","{""answer"":""nachdenklich"",""gender"":""F"",""image"":""RMETKids_Face09.png"",""options"":[""ver&aumlrgert"",""geh&aumlssig"",""&uumlberrascht"",""nachdenklich""]}","3","1","Weiblich","11",NULL,NULL
"2018-06-20T15:04:24.913Z","4510","{""answer"":""ungl&aumlubig"",""gender"":""M"",""image"":""RMETKids_Face10.png"",""options"":[""nett"",""sch&uumlchtern"",""ungl&aumlubig"",""traurig""]}","0","0","Weiblich","11",NULL,NULL
"2018-06-20T15:04:24.913Z","3519","{""answer"":""hoffnungsvoll"",""gender"":""M"",""image"":""RMETKids_Face11.png"",""options"":[""herrisch"",""hoffnungsvoll"",""zornig"",""angeekelt""]}","0","0","Weiblich","11",NULL,NULL
"2018-06-20T15:04:24.913Z","3911","{""answer"":""ernst"",""gender"":""M"",""image"":""RMETKids_Face12.png"",""options"":[""verwirrt"",""scherzend"",""traurig"",""ernst""]}","3","1","Weiblich","11",NULL,NULL
"2018-06-20T15:04:24.913Z","2447","{""answer"":""nachdenklich"",""gender"":""F"",""image"":""RMETKids_Face13.png"",""options"":[""nachdenklich"",""aufgeregt"",""verstimmt"",""fr&oumlhlich""]}","0","1","Weiblich","11",NULL,NULL
"2018-06-20T15:04:24.913Z","2343","{""answer"":""nachdenklich"",""gender"":""M"",""image"":""RMETKids_Face14.png"",""options"":[""fr&oumlhlich"",""nachdenklich"",""aufgeregt"",""nett""]}","3","0","Weiblich","11",NULL,NULL
"2018-06-20T15:04:24.913Z","7895","{""answer"":""ungl&aumlubig"",""gender"":""F"",""image"":""RMETKids_Face15.png"",""options"":[""ungl&aumlubig"",""freundlich"",""verspielt"",""entspannt""]}","3","0","Weiblich","11",NULL,NULL
"2018-06-20T15:04:24.913Z","3686","{""answer"":""bestimmt"",""gender"":""F"",""image"":""RMETKids_Face16.png"",""options"":[""bestimmt"",""scherzend"",""&uumlberrascht"",""gelangweilt""]}","0","1","Weiblich","11",NULL,NULL
"2018-06-20T15:04:24.913Z","2252","{""answer"":""unsicher"",""gender"":""F"",""image"":""RMETKids_Face17.png"",""options"":[""ver&aumlrgert"",""freundlich"",""unfreundlich"",""unsicher""]}","2","0","Weiblich","11",NULL,NULL
"2018-06-20T15:04:24.913Z","3448","{""answer"":""trauernd"",""gender"":""M"",""image"":""RMETKids_Face18.png"",""options"":[""trauernd"",""ver&aumlrgert"",""herrisch"",""freundlich""]}","3","0","Weiblich","11",NULL,NULL
"2018-06-20T15:04:24.913Z","2990","{""answer"":""interessiert"",""gender"":""F"",""image"":""RMETKids_Face19.png"",""options"":[""ver&aumlrgert"",""tagtr&aumlmend"",""traurig"",""interessiert""]}","1","0","Weiblich","11",NULL,NULL
"2018-06-20T15:04:24.913Z","3087","{""answer"":""unerfreut"",""gender"":""M"",""image"":""RMETKids_Face20.png"",""options"":[""nett"",""&uumlberrascht"",""unerfreut"",""aufgeregt""]}","2","1","Weiblich","11",NULL,NULL
"2018-06-20T15:04:24.913Z","2607","{""answer"":""interessiert"",""gender"":""F"",""image"":""RMETKids_Face21.png"",""options"":[""interessiert"",""scherzend"",""entspannt"",""fr&aumlhlich""]}","0","1","Weiblich","11",NULL,NULL
"2018-06-20T15:04:24.913Z","1926","{""answer"":""nachdenklich"",""gender"":""F"",""image"":""RMETKids_Face22.png"",""options"":[""verspielt"",""nett"",""&uumlberrascht"",""nachdenklich""]}","2","0","Weiblich","11",NULL,NULL
"2018-06-20T15:04:24.913Z","2831","{""answer"":""&uumlberzeugt"",""gender"":""F"",""image"":""RMETKids_Face23.png"",""options"":[""&uumlberrascht"",""&uumlberzeugt"",""scherzend"",""fr&aumlhlich""]}","1","1","Weiblich","11",NULL,NULL
"2018-06-20T15:04:24.913Z","2831","{""answer"":""ernst"",""gender"":""M"",""image"":""RMETKids_Face24.png"",""options"":[""ernst"",""besch&aumlmt"",""verwirrt"",""&uumlberrascht""]}","2","0","Weiblich","11",NULL,NULL
"2018-06-20T15:04:24.913Z","5031","{""answer"":""besorgt"",""gender"":""M"",""image"":""RMETKids_Face25.png"",""options"":[""sch&uumlchtern"",""schuldig"",""tagtr&aumlmend"",""besorgt""]}","3","1","Weiblich","11",NULL,NULL
